codigo,producto,ficha_anio,ficha_info,ficha_oem,ficha_medidas,imagen_producto,url_ficha,fuente
1,OEM,,OEM | OEM . caja repuestera chica *a* 290 x 60 x 110 mm..,,,https://www.tamarit.com.ar/image/productos/991.jpg,https://www.tamarit.com.ar/image/productos/991.jpg,VTH
100,BUJE,,BUJE | buje vassalli 1-87-03589 caja zaranda diametro 65 h8.,1-87-03589,,,,VTH
1003,EXT.,,EXT. | EXT. 1 calcomanias imp. a 3 colores de 16 x 34 cm.*logo tvh* sobre vidrio,CALCOMANIAS,,https://www.tamarit.com.ar/image/productos/991003.jpg,https://www.tamarit.com.ar/image/productos/991003.jpg,VTH
1004,CALCOMANIAS,,CALCOMANIAS | calcomanias imp. a 3 colores de 16 x 34 cm.*logo tvh* para bajo vidrio,CALCOMANIAS,,https://www.tamarit.com.ar/image/productos/991004.jpg,https://www.tamarit.com.ar/image/productos/991004.jpg,VTH
1100,OEM,,OEM | OEM . catalogo x marca modelo,,,https://www.tamarit.com.ar/image/productos/991100.jpg,https://www.tamarit.com.ar/image/productos/991100.jpg,VTH
1101,OEM,,OEM | OEM . catalogo correlativo,,,https://www.tamarit.com.ar/image/productos/991101.jpg,https://www.tamarit.com.ar/image/productos/991101.jpg,VTH
1102,OEM,,OEM | OEM . catalogo soportes de motor,,,https://www.tamarit.com.ar/image/productos/991102.jpg,https://www.tamarit.com.ar/image/productos/991102.jpg,VTH
1110,OEM,,OEM | OEM . lista de precios x m/modelo con fotos,,,https://www.tamarit.com.ar/image/productos/991110.jpg,https://www.tamarit.com.ar/image/productos/991110.jpg,VTH
1111,OEM,,OEM | OEM . lista de precios correlativa con fotos,,,https://www.tamarit.com.ar/image/productos/991111.jpg,https://www.tamarit.com.ar/image/productos/991111.jpg,VTH
1200,BIELETA,,BIELETA | bieleta 306/partner/citroen zx/berlingo/xsara picasso estab. del.,508734,,https://www.tamarit.com.ar/image/productos/991200.jpg,https://www.tamarit.com.ar/image/productos/991200.jpg,VTH
1201,BIELETA,2011,BIELETA | bieleta estab. del.206/citroen c-3 / c3-2011/.. / c3-aircross / c3-picasso,508745,,https://www.tamarit.com.ar/image/productos/991201.jpg,https://www.tamarit.com.ar/image/productos/991201.jpg,VTH
1202,BIELETA,,BIELETA | bieleta estab. del 307-308-3008/citroen c-4,508750,,https://www.tamarit.com.ar/image/productos/991202.jpg,https://www.tamarit.com.ar/image/productos/991202.jpg,VTH
1203,BIELETA,2003 2008,BIELETA | bieleta fiesta ../2003 - ka../2008 /escort 95/.orion/mondeo ii/pointer/ focus.,98AG3B438AB,,https://www.tamarit.com.ar/image/productos/991203.jpg,https://www.tamarit.com.ar/image/productos/991203.jpg,VTH
1204,BIELETA,,BIELETA | bieleta astra 98/../zafira estab. del. (metalica),350611,,https://www.tamarit.com.ar/image/productos/991204.jpg,https://www.tamarit.com.ar/image/productos/991204.jpg,VTH
1205,BIELETA,,BIELETA | bieleta corsa ii/meriva/vectra 99/.. estab. del.,350610,,https://www.tamarit.com.ar/image/productos/991205.jpg,https://www.tamarit.com.ar/image/productos/991205.jpg,VTH
1206,BIELETA,,BIELETA | DEL | bieleta delantera renault megane ii 07/..scenic kangoo,8200166159,,https://www.tamarit.com.ar/image/productos/991206.jpg,https://www.tamarit.com.ar/image/productos/991206.jpg,VTH
1207,BIELETA,2014 2018,BIELETA | bieleta fox/suran/voyage/up-2014 polo-2018 virtus estab. del.,6QO411315C,,https://www.tamarit.com.ar/image/productos/991207.jpg,https://www.tamarit.com.ar/image/productos/991207.jpg,VTH
1208,BIELETA,,BIELETA | DEL | IZQ/DER | bieleta delantera chevrolet aveo izq - der,96391875,,https://www.tamarit.com.ar/image/productos/991208.jpg,https://www.tamarit.com.ar/image/productos/991208.jpg,VTH
1209,BIELETA,2011,BIELETA | DEL | IZQ/DER | bieleta delantera spark 2011/.. izq - der,95947829,,https://www.tamarit.com.ar/image/productos/991209.jpg,https://www.tamarit.com.ar/image/productos/991209.jpg,VTH
1210,BIELETA,2012 2016,BIELETA | DEL | IZQ/DER | bieleta delantera cruze 2012/2016 izq - der,13219141,,https://www.tamarit.com.ar/image/productos/991210.jpg,https://www.tamarit.com.ar/image/productos/991210.jpg,VTH
1211,BIELETA,2008,BIELETA | DEL | IZQ | bieleta delantera captiva 2008/.. izquierda,96626247,,https://www.tamarit.com.ar/image/productos/991211.jpg,https://www.tamarit.com.ar/image/productos/991211.jpg,VTH
1212,BIELETA,2008,BIELETA | DEL | DER | bieleta delantera captiva 2008/ derecha,96626248,,https://www.tamarit.com.ar/image/productos/991212.jpg,https://www.tamarit.com.ar/image/productos/991212.jpg,VTH
1213,BIELETA,2001 2007 2008 2010,BIELETA | DEL | IZQ/DER | bieleta delantera - linea 2007/.. - stilo 2001/2010 - qubo 2008/.. - cronos izq - der,508070508765,,https://www.tamarit.com.ar/image/productos/991213.jpg,https://www.tamarit.com.ar/image/productos/991213.jpg,VTH
1214,BIELETA,2004,BIELETA | DEL | IZQ | bieleta delantera idea - strada 2004/.. - palio weekend serie iii izquierda,51739696,,https://www.tamarit.com.ar/image/productos/991214.jpg,https://www.tamarit.com.ar/image/productos/991214.jpg,VTH
1215,BIELETA,2004,BIELETA | DEL | DER | bieleta delantera idea - strada 2004/.. - palio weekend serie iii derecha,51739697,,https://www.tamarit.com.ar/image/productos/991215.jpg,https://www.tamarit.com.ar/image/productos/991215.jpg,VTH
1216,BIELETA,2008 2013,BIELETA | DEL | IZQ/DER | bieleta delantera fiat 500 2008/.. - bravo 2013/.. izq - der,51801136,,https://www.tamarit.com.ar/image/productos/991216.jpg,https://www.tamarit.com.ar/image/productos/991216.jpg,VTH
1217,BIELETA,1999 2002 2003 2005 2008,BIELETA | DEL | IZQ/DER | bieleta delantera fiesta 2002/2008 fiesta one 2005 izq - der fiat brava-1999/2003 marea,Y125613B438AC,,https://www.tamarit.com.ar/image/productos/991217.jpg,https://www.tamarit.com.ar/image/productos/991217.jpg,VTH
1218,BIELETA,2001 2006,BIELETA | TRAS | IZQ/DER | bieleta trasera mondeo 2001/2006 izq - der,1127648,,https://www.tamarit.com.ar/image/productos/991218.jpg,https://www.tamarit.com.ar/image/productos/991218.jpg,VTH
1219,BIELETA,2004 2008 2023,BIELETA | DEL | IZQ/DER | bieleta delantera focus 2004/.. - kuga 2008/.. izq - der / citro n c3 aircross 2023/..,3M513B438AB,,https://www.tamarit.com.ar/image/productos/991219.jpg,https://www.tamarit.com.ar/image/productos/991219.jpg,VTH
1220,BIELETA,2007,BIELETA | DEL | IZQ/DER | bieleta delantera mondeo 2007/.. izq - der,1377849,,https://www.tamarit.com.ar/image/productos/991220.jpg,https://www.tamarit.com.ar/image/productos/991220.jpg,VTH
1221,BIELETA,1995,BIELETA | DEL | IZQ/DER | bieleta delantera 406 1995/.. izq - der,508760508743,,https://www.tamarit.com.ar/image/productos/991221.jpg,https://www.tamarit.com.ar/image/productos/991221.jpg,VTH
1222,BIELETA,1995,BIELETA | TRAS | bieleta trasera 406 1995/..,517838,,https://www.tamarit.com.ar/image/productos/991222.jpg,https://www.tamarit.com.ar/image/productos/991222.jpg,VTH
1223,BIELETA,1994 2000,BIELETA | DEL | IZQ/DER | bieleta delantera laguna 1994/2000 izq - der,7700805494,,https://www.tamarit.com.ar/image/productos/991223.jpg,https://www.tamarit.com.ar/image/productos/991223.jpg,VTH
1224,BIELETA,2000,BIELETA | DEL | IZQ/DER | bieleta delantera laguna ii 2000/.. izq - der,8200002870,,https://www.tamarit.com.ar/image/productos/991224.jpg,https://www.tamarit.com.ar/image/productos/991224.jpg,VTH
1225,BIELETA,2010,BIELETA | DEL | IZQ/DER | bieleta delantera fluence 2010/.. izq - der,546180009R,,https://www.tamarit.com.ar/image/productos/991225.jpg,https://www.tamarit.com.ar/image/productos/991225.jpg,VTH
1226,BIELETA,2011,BIELETA | DEL | IZQ/DER | bieleta delantera duster 2011/.. izq - der oroch - captur,8200814411,,https://www.tamarit.com.ar/image/productos/991226.jpg,https://www.tamarit.com.ar/image/productos/991226.jpg,VTH
1227,BIELETA,2005 2007 2008 2011,BIELETA | DEL | bieleta delantera vento - tiguan 2007/.. - sharan ii 2011/.. - scirocco 2008/.. - passat 2005/.. - golf - beetle 2011/..,1K411315BDJK,,https://www.tamarit.com.ar/image/productos/991227.jpg,https://www.tamarit.com.ar/image/productos/991227.jpg,VTH
1228,BIELETA,1995 2009,BIELETA | DEL | IZQ/DER | bieleta delantera sharan 1995/2009 izq - der,1009591,,https://www.tamarit.com.ar/image/productos/991228.jpg,https://www.tamarit.com.ar/image/productos/991228.jpg,VTH
1229,BIELETA,1996 2001,BIELETA | DEL | IZQ/DER | bieleta delantera crv 1996/2001 - civic vti 1996/2001 izq - der,51320S04003,,https://www.tamarit.com.ar/image/productos/991229.jpg,https://www.tamarit.com.ar/image/productos/991229.jpg,VTH
1230,BIELETA,2002 2008,BIELETA | DEL | IZQ | bieleta delantera fit 2002/2008 izquierda rosca m 12,51321SELT01,12,https://www.tamarit.com.ar/image/productos/991230-12.jpg,https://www.tamarit.com.ar/image/productos/991230-12.jpg,VTH
1231,BIELETA,2002 2008,BIELETA | DEL | DER | bieleta delantera fit 2002/2008 derecha rosca m 12,51320SELT01,12,https://www.tamarit.com.ar/image/productos/991231-12.jpg,https://www.tamarit.com.ar/image/productos/991231-12.jpg,VTH
1232,BIELETA,2007,BIELETA | DEL | IZQ/DER | bieleta delantera cr-v iii 2007/.. izq - der,51320STKA01,,https://www.tamarit.com.ar/image/productos/991232.jpg,https://www.tamarit.com.ar/image/productos/991232.jpg,VTH
1233,BIELETA,2009,BIELETA | DEL | IZQ/DER | bieleta delantera fit 2009/.. izq - der,51320TF0003,12,https://www.tamarit.com.ar/image/productos/991233-12.jpg,https://www.tamarit.com.ar/image/productos/991233-12.jpg,VTH
1233,DELANTERA,2009,DELANTERA | DEL | DELANTERA bieleta delantera fit 2009/.. city-2009/..rosca m 10 x 1.25 (distancia entre roscas 325 mm),BIELETA,10,https://www.tamarit.com.ar/image/productos/991233-10.jpg,https://www.tamarit.com.ar/image/productos/991233-10.jpg,VTH
1234,BIELETA,1996 2002,BIELETA | TRAS | IZQ | bieleta trasera cr-v i 1996/2002 izquierda,52321S10003,,https://www.tamarit.com.ar/image/productos/991234.jpg,https://www.tamarit.com.ar/image/productos/991234.jpg,VTH
1235,BIELETA,1996 2002,BIELETA | TRAS | DER | bieleta trasera cr-v i 1996/2002 derecha,52320S10003,,https://www.tamarit.com.ar/image/productos/991235.jpg,https://www.tamarit.com.ar/image/productos/991235.jpg,VTH
1236,BIELETA,2005 2016,BIELETA | DEL | IZQ | bieleta delantera sw4-2005/2016 hilux-2005/2016 izquierda,488100K010,,https://www.tamarit.com.ar/image/productos/991236.jpg,https://www.tamarit.com.ar/image/productos/991236.jpg,VTH
1237,BIELETA,2005 2016,BIELETA | DEL | DER | bieleta delantera sw4-2005/2016 hilux-2005/2016 derecha,488200K030,,https://www.tamarit.com.ar/image/productos/991237.jpg,https://www.tamarit.com.ar/image/productos/991237.jpg,VTH
1238,BIELETA,1991 1992 1994 1996 1997 2000,BIELETA | DEL | IZQ/DER | bieleta delantera rav 4 1994/2000-g1 - corolla 1992/1997 - camry 1991/1996 izq - der,4882033010,,https://www.tamarit.com.ar/image/productos/991238.jpg,https://www.tamarit.com.ar/image/productos/991238.jpg,VTH
1240,BIELETA,2000 2002 2006 2007 2008 2016,BIELETA | DEL | IZQ/DER | bieleta delantera corolla 2002/2007 izq- der- rav-4-2000/2006-g2 - tiggo-2008/2016,4882032010,,https://www.tamarit.com.ar/image/productos/991240.jpg,https://www.tamarit.com.ar/image/productos/991240.jpg,VTH
1242,BIELETA,,BIELETA | DEL | bieleta barra estabilizadora delantera perno centrado polo-golf,191411315A,,https://www.tamarit.com.ar/image/productos/991242.jpg,https://www.tamarit.com.ar/image/productos/991242.jpg,VTH
1243,BIELETA,,BIELETA | DEL | bieleta barra estabilizadora delantera perno desplazado polo-golf,6N0411315D,,https://www.tamarit.com.ar/image/productos/991243.jpg,https://www.tamarit.com.ar/image/productos/991243.jpg,VTH
1244,DELANTERA,,DELANTERA | DEL | DELANTERA bieleta delantera ford ranger / explorer,BIELETA,,https://www.tamarit.com.ar/image/productos/991244.jpg,https://www.tamarit.com.ar/image/productos/991244.jpg,VTH
1245,BIELETA,,BIELETA | DEL | IZQ | bieleta delantera izquierda renault master-2,7700309070,,https://www.tamarit.com.ar/image/productos/991245.jpg,https://www.tamarit.com.ar/image/productos/991245.jpg,VTH
1246,BIELETA,1997,BIELETA | DEL | DER | bieleta delantera derecha renault master-2 1997/..,7700309071,,https://www.tamarit.com.ar/image/productos/991246.jpg,https://www.tamarit.com.ar/image/productos/991246.jpg,VTH
1247,BIELETA,2012,BIELETA | DEL | IZQ | bieleta delantera izquierda ford ranger 2012/..,AB313053CA,,https://www.tamarit.com.ar/image/productos/991247.jpg,https://www.tamarit.com.ar/image/productos/991247.jpg,VTH
1248,BIELETA,2012,BIELETA | DEL | DER | bieleta delantera derecha ford ranger 2012/..,AB313052CA,,https://www.tamarit.com.ar/image/productos/991248.jpg,https://www.tamarit.com.ar/image/productos/991248.jpg,VTH
1249,BIELETA,,BIELETA | DEL | bieleta delantera fiat nuevo uno/ nuevo palio (326) / gran siena / mobi / fiorino-xmf,51868333,,https://www.tamarit.com.ar/image/productos/991249.jpg,https://www.tamarit.com.ar/image/productos/991249.jpg,VTH
1250,BIELETA,,BIELETA | DEL | bieleta delantera chevrolet cobalt/prisma-2/onix/spin/sonic,95299172,,https://www.tamarit.com.ar/image/productos/991250.jpg,https://www.tamarit.com.ar/image/productos/991250.jpg,VTH
1251,BIELETA,,BIELETA | DEL | bieleta delantera nissan tiida,546189U00A,,https://www.tamarit.com.ar/image/productos/991251.jpg,https://www.tamarit.com.ar/image/productos/991251.jpg,VTH
1252,BIELETA,1997 1999 2000 2001 2003 2005,BIELETA | DEL | bieleta tensora delantera vw golf 99/2001 bora 1999/2005 new beetle 1999/2001 / audi a3 1997/2003 / seat leon 2000/2001 toledo 1999/2001,1J0411315C,,https://www.tamarit.com.ar/image/productos/991252.jpg,https://www.tamarit.com.ar/image/productos/991252.jpg,VTH
1253,BIELETA,1997 2011,BIELETA | DEL | IZQ | bieleta delantera izq. mercedes benz sprinter 1997/2011 c/bujes,2D0411051,,https://www.tamarit.com.ar/image/productos/991253.jpg,https://www.tamarit.com.ar/image/productos/991253.jpg,VTH
1254,BIELETA,1997 2011,BIELETA | DEL | DER | bieleta delantera der. mercedes benz sprinter 1997/2011 c/bujes,2D041152,,https://www.tamarit.com.ar/image/productos/991254.jpg,https://www.tamarit.com.ar/image/productos/991254.jpg,VTH
1255,BIELETA,1997 2011,BIELETA | TRAS | bieleta trasera mercedes benz sprinter 1997/2011 c/buje,2E0511051F,,https://www.tamarit.com.ar/image/productos/991255.jpg,https://www.tamarit.com.ar/image/productos/991255.jpg,VTH
1256,BIELETA,,BIELETA | DEL | IZQ | bieleta izquierda delantera renault twingo,8200050191,,https://www.tamarit.com.ar/image/productos/991256.jpg,https://www.tamarit.com.ar/image/productos/991256.jpg,VTH
1257,BIELETA,,BIELETA | DEL | DER | bieleta derecha delantera renault twingo,8200040618,,https://www.tamarit.com.ar/image/productos/991257.jpg,https://www.tamarit.com.ar/image/productos/991257.jpg,VTH
1258,BIELETA,1999 2006,BIELETA | DEL | bieleta delantera mercedes benz clase-a-1999/2006,A163200889,,https://www.tamarit.com.ar/image/productos/991258.jpg,https://www.tamarit.com.ar/image/productos/991258.jpg,VTH
1259,BIELETA,,BIELETA | TRAS | bieleta trasera ford ecosport 4x4,2N155K484AA,,https://www.tamarit.com.ar/image/productos/991259.jpg,https://www.tamarit.com.ar/image/productos/991259.jpg,VTH
1260,BIELETA,2012,BIELETA | DEL | bieleta delantera ford fiesta kinetic / ecosport 2012/..,8V5Z5K484A,,https://www.tamarit.com.ar/image/productos/991260.jpg,https://www.tamarit.com.ar/image/productos/991260.jpg,VTH
1261,BIELETA,,BIELETA | bieleta estabilizadora toyota etios -yaris,48817,,https://www.tamarit.com.ar/image/productos/991261.jpg,https://www.tamarit.com.ar/image/productos/991261.jpg,VTH
1262,BIELETA,,BIELETA | DEL | IZQ/DER | bieleta delantera fiat toro/jeep renegade der/izq eje de 9 mm y rosca de 12 mm,51939949,,https://www.tamarit.com.ar/image/productos/991262.jpg,https://www.tamarit.com.ar/image/productos/991262.jpg,VTH
1264,BIELETA,2013,BIELETA | DEL | DER | bieleta barra estabilizadora delantera derecha chevrolet s-10 2013/.. / trailblazer rosca de 10 x 1.5 mm largo 155 varilla de 10mm,94717081,,https://www.tamarit.com.ar/image/productos/991264.jpg,https://www.tamarit.com.ar/image/productos/991264.jpg,VTH
1265,BIELETA,2013,BIELETA | DEL | IZQ | bieleta barra estabilizadora delantera izquierda chevrolet s-10 2013/.. / trailblazer rosca de 10 x 1.5 mm largo 155 varilla de 10 mm,94717080,,https://www.tamarit.com.ar/image/productos/991265.jpg,https://www.tamarit.com.ar/image/productos/991265.jpg,VTH
1266,BIELETA,,"BIELETA | DEL | bieleta delantera renault master 3 largo 330 mm varilla de 9 mm , rosca perno de 10mm rotulas invertidas",4419291,,https://www.tamarit.com.ar/image/productos/991266.jpg,https://www.tamarit.com.ar/image/productos/991266.jpg,VTH
1267,BIELETA,,BIELETA | DEL | IZQ | bieleta delantera izquierda honda hr-v rotula de 10 varilla de 9 mm largo 338 mm +- rotulas invertidas y angulo,51325T7A003,,https://www.tamarit.com.ar/image/productos/991267.jpg,https://www.tamarit.com.ar/image/productos/991267.jpg,VTH
1268,BIELETA,,BIELETA | DEL | DER | bieleta delantera derecha honda hr-v rotula de 10 varilla de 9 mm largo 338 mm +- rotulas invertidas y angulo,51320T7A003,,https://www.tamarit.com.ar/image/productos/991268.jpg,https://www.tamarit.com.ar/image/productos/991268.jpg,VTH
1269,DELANTERA,,DELANTERA | DEL | DER | DELANTERA bieleta delantera derecha chevrolet tracker rotula de 12 varilla de 10 mm largo 285 mm +- rotulas invertidas,BIELETA,,https://www.tamarit.com.ar/image/productos/991269.jpg,https://www.tamarit.com.ar/image/productos/991269.jpg,VTH
1270,DELANTERA,,DELANTERA | DEL | IZQ | DELANTERA bieleta delantera izquierda chevrolet tracker rotula de 12 varilla de 10 mm largo 285 mm +- rotulas invertidas,BIELETA,,https://www.tamarit.com.ar/image/productos/991270.jpg,https://www.tamarit.com.ar/image/productos/991270.jpg,VTH
1271,BIELETA,2012,BIELETA | DEL | DER | bieleta delantera derecha mercedes benz sprinter 2012/.. (w906) rotula de 12 varilla de 10 mm largo 137.5 mm,9063201889,,https://www.tamarit.com.ar/image/productos/991271.jpg,https://www.tamarit.com.ar/image/productos/991271.jpg,VTH
1272,BIELETA,2012,BIELETA | DEL | IZQ | bieleta delantera izquierda mercedes benz sprinter 2012/.. (w906) rotula de 12 varilla de 10 mm largo 137.5 mm,9063201789,,https://www.tamarit.com.ar/image/productos/991272.jpg,https://www.tamarit.com.ar/image/productos/991272.jpg,VTH
1273,BIELETA,2011,BIELETA | TRAS | bieleta trasera dodge journey 2011/.. rotula de 12 varilla de 9 mm largo 80 mm +- - k68052655aa,K04766435AA,,https://www.tamarit.com.ar/image/productos/991273.jpg,https://www.tamarit.com.ar/image/productos/991273.jpg,VTH
1274,BIELETA,2009,BIELETA | DEL | bieleta delantera dodge journey 2009/.. rotula de 12 varilla de 9 mm largo 265 mm +- k0476962aa001,K04766962AA,,https://www.tamarit.com.ar/image/productos/991274.jpg,https://www.tamarit.com.ar/image/productos/991274.jpg,VTH
1277,BIELETA,2006,BIELETA | TRAS | bieleta trasera vw vento 2006,1K0505465K,,https://www.tamarit.com.ar/image/productos/991277.jpg,https://www.tamarit.com.ar/image/productos/991277.jpg,VTH
1282,BIELETA,2006 2009 2012 2013 2014 2018,BIELETA | DEL | bieleta delantera toyota rav4 2006/2012-g3 - rav-4-2013/2018-g4 - corolla 2009/2013 2014-2018 rotula 12 x 1.5 varilla de 12mm,4882002070,,https://www.tamarit.com.ar/image/productos/991282.jpg,https://www.tamarit.com.ar/image/productos/991282.jpg,VTH
1283,BIELETA,,BIELETA | bieleta amarok con 2 bujes,2HO411317,,https://www.tamarit.com.ar/image/productos/991283.jpg,https://www.tamarit.com.ar/image/productos/991283.jpg,VTH
1284,DELANT.FOR,,DELANT.FOR | DEL | DELANT.FOR bieleta delant.ford transit 290 mm,BIELETA,,https://www.tamarit.com.ar/image/productos/991284.jpg,https://www.tamarit.com.ar/image/productos/991284.jpg,VTH
1285,OEM,,OEM | TRAS | OEM . bieleta trasera renegade 4 x 4 182 mm,,,https://www.tamarit.com.ar/image/productos/991285.jpg,https://www.tamarit.com.ar/image/productos/991285.jpg,VTH
1287,BIELETA,2008 2009 2010 2011 2014 2016,BIELETA | DEL | bieleta tensora suspension delantera audi a4 2008/2016 / a5 2010/2016 / a6 2011/2014 / a7 2011/2014 / q5 2009/2016,8K0411317D,,https://www.tamarit.com.ar/image/productos/991287.jpg,https://www.tamarit.com.ar/image/productos/991287.jpg,VTH
1288,BIELETA,,BIELETA | TRAS | bieleta trasera ford focus 1,8M515E494AB,,https://www.tamarit.com.ar/image/productos/991288.jpg,https://www.tamarit.com.ar/image/productos/991288.jpg,VTH
1289,BIELETA,1997 2012,BIELETA | DEL | IZQ/DER | bieleta barra estabilizadora delantera izq/der chevrolet s-10 1997/2012 blazer 1997/2012,93258747,,https://www.tamarit.com.ar/image/productos/991289.jpg,https://www.tamarit.com.ar/image/productos/991289.jpg,VTH
1291,BIELETA,2021,BIELETA | bieleta barra estabilizadora del. 208 2021/..,9824652580,,https://www.tamarit.com.ar/image/productos/991291.jpg,https://www.tamarit.com.ar/image/productos/991291.jpg,VTH
2,OEM,,OEM | OEM . caja repuestera mediana *b* 290 x 105 x 110 mm,,,https://www.tamarit.com.ar/image/productos/992.jpg,https://www.tamarit.com.ar/image/productos/992.jpg,VTH
2000,BUJE,,BUJE | buje pariilla del. -centro- chev. kadet/ipanema daewoo racer/espero,90335966,,https://www.tamarit.com.ar/image/productos/992000.jpg,https://www.tamarit.com.ar/image/productos/992000.jpg,VTH
2002,CAZOLETA,,CAZOLETA | cazoleta suspension del. chev. kadett/ipanema - daewo espero/racer c/crapodina,93211139,,https://www.tamarit.com.ar/image/productos/992002.jpg,https://www.tamarit.com.ar/image/productos/992002.jpg,VTH
2003,BUJE,,BUJE | buje parilla posterior vectra .../96,90373778,,https://www.tamarit.com.ar/image/productos/992003.jpg,https://www.tamarit.com.ar/image/productos/992003.jpg,VTH
2004,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla anterior vectra,90268463,,https://www.tamarit.com.ar/image/productos/992004.jpg,https://www.tamarit.com.ar/image/productos/992004.jpg,VTH
2005,SOPORTE,,SOPORTE | TRAS | soporte trasero de motor corsa monza motor 1.6 / suzuki fun motor 1.0 y 1.4 / prisma,93230328,,https://www.tamarit.com.ar/image/productos/992005.jpg,https://www.tamarit.com.ar/image/productos/992005.jpg,VTH
2006,BUJE,,BUJE | buje brazo tensor corsa,90445098,,https://www.tamarit.com.ar/image/productos/992006.jpg,https://www.tamarit.com.ar/image/productos/992006.jpg,VTH
2007,BUJE EJE TRASERO,,BUJE EJE TRASERO | TRAS | buje de eje trasero monza 82/90 - kadet 89/90,90092641,,https://www.tamarit.com.ar/image/productos/992007.jpg,https://www.tamarit.com.ar/image/productos/992007.jpg,VTH
2008,BUJE DE PARRILLA,,BUJE DE PARRILLA | DEL | buje de parrilla delantero monza,94644424,,https://www.tamarit.com.ar/image/productos/992008.jpg,https://www.tamarit.com.ar/image/productos/992008.jpg,VTH
2009,SOPORTE DE MOTOR,,SOPORTE DE MOTOR | DEL | soporte de motor delantero monza,94635247,,https://www.tamarit.com.ar/image/productos/992009.jpg,https://www.tamarit.com.ar/image/productos/992009.jpg,VTH
2010,SOPORTE MOTOR,,SOPORTE MOTOR | soporte motor lado derecho monza,9463451990189477,,https://www.tamarit.com.ar/image/productos/992010.jpg,https://www.tamarit.com.ar/image/productos/992010.jpg,VTH
2011,SOPORTE MOTOR,,SOPORTE MOTOR | TRAS | soporte motor trasero lado derecho monza 82/90,90184729,,https://www.tamarit.com.ar/image/productos/992011.jpg,https://www.tamarit.com.ar/image/productos/992011.jpg,VTH
2012,CAZOLETA,,CAZOLETA | cazoleta suspension del. monza,90135318,,https://www.tamarit.com.ar/image/productos/992012.jpg,https://www.tamarit.com.ar/image/productos/992012.jpg,VTH
2014,SOPORTE MOTOR,,SOPORTE MOTOR | TRAS | soporte motor trasero izquierdo escort,84AV6049C,,https://www.tamarit.com.ar/image/productos/992014.jpg,https://www.tamarit.com.ar/image/productos/992014.jpg,VTH
2015,SOPORTE MOTOR,,SOPORTE MOTOR | DEL | soporte motor delantero izquierdo escort,84AV6B032C,,https://www.tamarit.com.ar/image/productos/992015.jpg,https://www.tamarit.com.ar/image/productos/992015.jpg,VTH
2016,SOPORTE,,SOPORTE | DEL | soporte delantero de motor f-4000 / f-6000,74TU6038A,,https://www.tamarit.com.ar/image/productos/992016.jpg,https://www.tamarit.com.ar/image/productos/992016.jpg,VTH
2017,SOPORTE MOTOR,,SOPORTE MOTOR | soporte motor vw gacel / gol/carat/quantum/passat/ford galaxy c/tuercas.,823199381B,,https://www.tamarit.com.ar/image/productos/992017.jpg,https://www.tamarit.com.ar/image/productos/992017.jpg,VTH
2018,AISLADOR,,AISLADOR | aislador de carroceria santana / quantum,3251994152,,https://www.tamarit.com.ar/image/productos/992018.jpg,https://www.tamarit.com.ar/image/productos/992018.jpg,VTH
2022,BUJE,,BUJE | buje de brazo transversal tempra,82398419,,https://www.tamarit.com.ar/image/productos/992022.jpg,https://www.tamarit.com.ar/image/productos/992022.jpg,VTH
2023,BUJE EJE TRASERO,,BUJE EJE TRASERO | TRAS | buje suspension trasera tempra 16v turbo,82315794,,https://www.tamarit.com.ar/image/productos/992023.jpg,https://www.tamarit.com.ar/image/productos/992023.jpg,VTH
2024,TOPE,,TOPE | DEL | tope suspension delantera tempra,7710026,,https://www.tamarit.com.ar/image/productos/992024.jpg,https://www.tamarit.com.ar/image/productos/992024.jpg,VTH
2025,TOPE,,TOPE | TRAS | tope suspension trasera fiat tempra.,82444380,,https://www.tamarit.com.ar/image/productos/992025.jpg,https://www.tamarit.com.ar/image/productos/992025.jpg,VTH
2026,CAZOLETA,,CAZOLETA | cazoleta suspension tempra,82430666,,https://www.tamarit.com.ar/image/productos/992026.jpg,https://www.tamarit.com.ar/image/productos/992026.jpg,VTH
2027,SOPORTE,,SOPORTE | TRAS | soporte trasero de motor lado caja 8v/16v tempra,7718247,,https://www.tamarit.com.ar/image/productos/992027.jpg,https://www.tamarit.com.ar/image/productos/992027.jpg,VTH
2028,BUJE,,BUJE | DEL | buje soporte suspension delantera tempra,7779754,,https://www.tamarit.com.ar/image/productos/992028.jpg,https://www.tamarit.com.ar/image/productos/992028.jpg,VTH
2029,BIELETA,,BIELETA | bieleta barra estabilizadora fiat tipo,7601647C,,https://www.tamarit.com.ar/image/productos/992029.jpg,https://www.tamarit.com.ar/image/productos/992029.jpg,VTH
2051,BUJE DE PARRILLA,,BUJE DE PARRILLA | buje parrilla del. -punta- chev. kadet /ipanema daewo racer/espero,90235040,,https://www.tamarit.com.ar/image/productos/992051.jpg,https://www.tamarit.com.ar/image/productos/992051.jpg,VTH
2300,TOPE DE AMORTIGUADOR,1987 1992,TOPE DE AMORTIGUADOR | DEL | tope de amortiguador delantero fiat uno 1987/1992 duna 1987/1992 fiorino ../1992,7559045,,https://www.tamarit.com.ar/image/productos/992300.jpg,https://www.tamarit.com.ar/image/productos/992300.jpg,VTH
